,player_id,firstName,lastName,nationality,birthCity,primaryPosition,birthDate,link,name,headlines
1223,8476850,Ryan,Murray,CAN,Regina,D,1993-09-27,/api/v1/people/8476850,Ryan Murray,12
1224,8468493,Ron,Hainsey,USA,Bolton,D,1981-03-24,/api/v1/people/8468493,Ron Hainsey,2
1225,8474715,Cam,Atkinson,USA,Riverside,RW,1989-06-05,/api/v1/people/8474715,Cam Atkinson,20
1226,8477505,Alexander,Wennberg,SWE,Stockholm,C,1994-09-22,/api/v1/people/8477505,Alexander Wennberg,2
1227,8476981,Josh,Anderson,CAN,Burlington,RW,1994-05-07,/api/v1/people/8476981,Josh Anderson,10
1228,8476861,Oscar,Dansk,SWE,Stockholm,G,1994-02-28,/api/v1/people/8476861,Oscar Dansk,2
1229,8474685,Matt,Calvert,CAN,Brandon,LW,1989-12-24,/api/v1/people/8474685,Matt Calvert,2
1230,8476310,Lukas,Sedlak,CZE,Ceské Budejovice,C,1993-02-25,/api/v1/people/8476310,Lukas Sedlak,2
1231,8476432,Boone,Jenner,CAN,Dorchester,C,1993-06-15,/api/v1/people/8476432,Boone Jenner,10
1232,8477244,Chad,Ruhwedel,USA,San Diego,D,1990-05-07,/api/v1/people/8477244,Chad Ruhwedel,2
1233,8477240,Carter,Rowney,CAN,Grand Prairie,RW,1989-05-10,/api/v1/people/8477240,Carter Rowney,2
1234,8477404,Jake,Guentzel,USA,Omaha,C,1994-10-06,/api/v1/people/8477404,Jake Guentzel,22
1235,8474611,Cameron,Gaunce,CAN,Sudbury,D,1990-03-19,/api/v1/people/8474611,Cameron Gaunce,4
1236,8475233,David,Savard,CAN,St. Hyacinthe,D,1990-10-22,/api/v1/people/8475233,David Savard,2
1237,8477495,Seth,Jones,USA,Arlington,D,1994-10-03,/api/v1/people/8477495,Seth Jones,18
1238,8478460,Zach,Werenski,USA,Grosse Pointe,D,1997-07-19,/api/v1/people/8478460,Zach Werenski,4
1239,8477947,Sonny,Milano,USA,Massapequa,LW,1996-05-12,/api/v1/people/8477947,Sonny Milano,2
1240,8476341,Anton,Forsberg,SWE,Härnösand,G,1992-11-27,/api/v1/people/8476341,Anton Forsberg,6
1241,8478541,Markus,Hannikainen,FIN,Helsinki,LW,1993-03-26,/api/v1/people/8478541,Markus Hannikainen,2
1242,8478426,Paul,Bittner,USA,Crookston,LW,1996-11-04,/api/v1/people/8478426,Paul Bittner,2
1243,8478567,Dean,Kukan,CHE,Volketswil,D,1993-07-08,/api/v1/people/8478567,Dean Kukan,2
1244,8479411,Vitaly,Abramov,RUS,Chelyabinsk,RW,1998-05-08,/api/v1/people/8479411,Vitaly Abramov,2
1245,8477430,Nick,Moutrey,CAN,Toronto,C,1995-06-24,/api/v1/people/8477430,Nick Moutrey,2
1246,8477638,Jordan,Maletta,CAN,St. Catharines,C,1995-04-30,/api/v1/people/8477638,Jordan Maletta,2
1247,8476391,TJ,Tynan,USA,Orland Park,C,1992-02-25,/api/v1/people/8476391,TJ Tynan,2
1248,8475829,John,Ramage,CAN,Mississauga,D,1991-02-07,/api/v1/people/8475829,John Ramage,2
1249,8479032,Justin,Scott,CAN,Burlington,C,1995-08-13,/api/v1/people/8479032,Justin Scott,4
1250,8476852,Griffin,Reinhart,CAN,North Vancouver,D,1994-01-24,/api/v1/people/8476852,Griffin Reinhart,14
1251,8471251,Justin,Peters,CAN,Blyth,G,1986-08-30,/api/v1/people/8471251,Justin Peters,6
1252,8476147,Kael,Mouillierat,CAN,Edmonton,LW,1987-12-09,/api/v1/people/8476147,Kael Mouillierat,2
1253,8476429,Scott,Mayfield,USA,St. Louis,D,1992-10-14,/api/v1/people/8476429,Scott Mayfield,2
1254,8478493,Joel,Eriksson Ek,SWE,Karlstad,C,1997-01-29,/api/v1/people/8478493,Joel Eriksson Ek,2
1255,8479443,Sam,Anas,USA,Potomac,C,1993-06-01,/api/v1/people/8479443,Sam Anas,2
1256,8476372,Nick,Seeler,USA,Eden Prairie,D,1993-06-03,/api/v1/people/8476372,Nick Seeler,2
1257,8476219,Patrick,Cannone,USA,Bayport,C,1986-08-09,/api/v1/people/8476219,Patrick Cannone,2
1258,8477949,Alex,Tuch,USA,Syracuse,RW,1996-05-10,/api/v1/people/8477949,Alex Tuch,8
1259,8477006,Christoph,Bertschy,CHE,Fribourg,C,1994-04-05,/api/v1/people/8477006,Christoph Bertschy,2
1260,8478501,Gustav,Bouramman,SWE,Stockholm,D,1997-01-24,/api/v1/people/8478501,Gustav Bouramman,2
1261,8476330,Adam,Wilcox,USA,South St. Paul,G,1992-11-26,/api/v1/people/8476330,Adam Wilcox,2
1262,8478010,Brayden,Point,CAN,Calgary,C,1996-03-13,/api/v1/people/8478010,Brayden Point,16
1263,8477454,Adam,Erne,USA,New Haven,LW,1995-04-20,/api/v1/people/8477454,Adam Erne,4
1264,8476285,Matthew,Peca,CAN,Petawawa,C,1993-04-27,/api/v1/people/8476285,Matthew Peca,2
1265,8478866,Dominik,Simon,CZE,Prague,C,1994-08-08,/api/v1/people/8478866,Dominik Simon,4
1266,8477520,Jean-Sebastien,Dea,CAN,Laval,C,1994-02-08,/api/v1/people/8477520,Jean-Sebastien Dea,12
1267,8478466,Daniel,Sprong,NLD,Amsterdam,RW,1997-03-17,/api/v1/people/8478466,Daniel Sprong,4
1268,8476963,Sean,Maguire,CAN,Edmonton,G,1993-02-02,/api/v1/people/8476963,Sean Maguire,2
1269,8471331,Kevin,Porter,USA,Detroit,C,1986-03-12,/api/v1/people/8471331,Kevin Porter,2
1270,8471715,Ondrej,Pavelec,CZE,Kladno,G,1987-08-31,/api/v1/people/8471715,Ondrej Pavelec,4
1271,8470828,Toby,Enstrom,SWE,Nordingra,D,1984-11-05,/api/v1/people/8470828,Toby Enstrom,2
1272,8473412,Bryan,Little,CAN,Edmonton,C,1987-11-12,/api/v1/people/8473412,Bryan Little,4
1273,8474074,Paul,Postma,CAN,Red Deer,D,1989-02-22,/api/v1/people/8474074,Paul Postma,2
1274,8470834,Dustin,Byfuglien,USA,Roseau,D,1985-03-27,/api/v1/people/8470834,Dustin Byfuglien,8
1275,8477429,Andrew,Copp,USA,Ann Arbor,C,1994-07-08,/api/v1/people/8477429,Andrew Copp,4
1276,8476460,Mark,Scheifele,CAN,Kitchener,C,1993-03-15,/api/v1/people/8476460,Mark Scheifele,10
1277,8469531,Jay,Harrison,CAN,Oshawa,D,1982-11-03,/api/v1/people/8469531,Jay Harrison,2
1278,8471218,Blake,Wheeler,USA,Plymouth,RW,1986-08-31,/api/v1/people/8471218,Blake Wheeler,18
1279,8476945,Connor,Hellebuyck,USA,Commerce,G,1993-05-19,/api/v1/people/8476945,Connor Hellebuyck,20
1280,8470289,Jim,Slater,USA,Lapeer,C,1982-12-09,/api/v1/people/8470289,Jim Slater,2
1281,8474603,Eric,O'Dell,CAN,Ottawa,C,1990-06-21,/api/v1/people/8474603,Eric O'Dell,2
1282,8473482,Jiri,Tlusty,CZE,Slany,LW,1988-03-16,/api/v1/people/8473482,Jiri Tlusty,2
1283,8478137,Jiri,Sekac,CZE,Kladno,LW,1992-06-10,/api/v1/people/8478137,Jiri Sekac,2
1284,8471385,Adam,Pardy,CAN,Bonavista,D,1984-03-29,/api/v1/people/8471385,Adam Pardy,2
1285,8476392,Adam,Lowry,USA,St. Louis,C,1993-03-29,/api/v1/people/8476392,Adam Lowry,4
1286,8469501,Chris,Thorburn,CAN,Sault Ste. Marie,RW,1983-06-03,/api/v1/people/8469501,Chris Thorburn,2
1287,8470614,Mark,Stuart,USA,Rochester,D,1984-04-27,/api/v1/people/8470614,Mark Stuart,2
1288,8476885,Jacob,Trouba,USA,Rochester,D,1994-02-26,/api/v1/people/8476885,Jacob Trouba,4
1289,8475279,Ben,Chiarot,CAN,Hamilton,D,1991-05-09,/api/v1/people/8475279,Ben Chiarot,2
1290,8474061,Anthony,Peluso,CAN,North York,RW,1989-04-18,/api/v1/people/8474061,Anthony Peluso,2
1291,8475958,Michael,Sgarbossa,CAN,Campbellville,C,1992-07-25,/api/v1/people/8475958,Michael Sgarbossa,2
1292,8477940,Nikolaj,Ehlers,DNK,Aalborg,LW,1996-02-14,/api/v1/people/8477940,Nikolaj Ehlers,10
1293,8477034,Jaycob,Megna,USA,Plantation,D,1992-12-10,/api/v1/people/8477034,Jaycob Megna,2
1294,8474620,Danny,Kristo,USA,Edina,RW,1990-06-18,/api/v1/people/8474620,Danny Kristo,2
1295,8477221,Tommy,Hughes,CAN,London,D,1992-04-07,/api/v1/people/8477221,Tommy Hughes,6
1296,8477413,Sven,Andrighetto,CHE,Zurich,RW,1993-03-21,/api/v1/people/8477413,Sven Andrighetto,2
1297,8477214,Conor,Allen,USA,Chicago,D,1990-01-31,/api/v1/people/8477214,Conor Allen,12
1298,8470263,David,Leneveu,CAN,Fernie,G,1983-05-23,/api/v1/people/8470263,David Leneveu,2
1299,8470180,Eric,Nystrom,USA,Syosset,LW,1983-02-14,/api/v1/people/8470180,Eric Nystrom,2
1300,8477180,Aaron,Dell,CAN,Airdrie,G,1989-05-04,/api/v1/people/8477180,Aaron Dell,6
1301,8477509,Mirco,Mueller,CHE,Winterthur,D,1995-03-21,/api/v1/people/8477509,Mirco Mueller,114
1302,8477958,Nikolay,Goldobin,RUS,Moscow,RW,1995-10-07,/api/v1/people/8477958,Nikolay Goldobin,2
1303,8476624,Barclay,Goodrow,CAN,Toronto,RW,1993-02-26,/api/v1/people/8476624,Barclay Goodrow,2
1304,8477846,Ryan,Carpenter,USA,Oviedo,C,1991-01-18,/api/v1/people/8477846,Ryan Carpenter,2
1305,8470714,Corey,Potter,USA,Lansing,D,1984-01-05,/api/v1/people/8470714,Corey Potter,2
1306,8474674,James,Wright,CAN,Saskatoon,C,1990-03-24,/api/v1/people/8474674,James Wright,2
1307,8477936,Michael,Dal Colle,CAN,Richmond Hill,LW,1996-06-20,/api/v1/people/8477936,Michael Dal Colle,2
1308,8475845,Justin,Florek,USA,Marquette,LW,1990-05-18,/api/v1/people/8475845,Justin Florek,2
1309,8476207,Brian,Gibbons,USA,Braintree,C,1988-02-26,/api/v1/people/8476207,Brian Gibbons,2
1310,8475834,Marcus,Sorensen,SWE,Sodertalje,LW,1992-04-07,/api/v1/people/8475834,Marcus Sorensen,4
1311,8477415,Anton,Slepyshev,RUS,Penza,LW,1994-05-13,/api/v1/people/8477415,Anton Slepyshev,2
1312,8477934,Leon,Draisaitl,DEU,Cologne,C,1995-10-27,/api/v1/people/8477934,Leon Draisaitl,8
1313,8476988,Matt,Benning,CAN,Edmonton,D,1994-05-25,/api/v1/people/8476988,Matt Benning,2
1314,8476454,Ryan,Nugent-Hopkins,CAN,Burnaby,C,1993-04-12,/api/v1/people/8476454,Ryan Nugent-Hopkins,4
1315,8478414,Timo,Meier,CHE,Herisau,RW,1996-10-08,/api/v1/people/8478414,Timo Meier,14
1316,8479465,Drake,Caggiula,CAN,Pickering,LW,1994-06-20,/api/v1/people/8479465,Drake Caggiula,2
1317,8478099,Kevin,Labanc,USA,Brooklyn,RW,1995-12-12,/api/v1/people/8478099,Kevin Labanc,10
1318,8476472,Oscar,Klefbom,SWE,Karlstad,D,1993-07-20,/api/v1/people/8476472,Oscar Klefbom,8
1319,8476915,Jujhar,Khaira,CAN,Surrey,LW,1994-08-13,/api/v1/people/8476915,Jujhar Khaira,2
1320,8476336,Iiro,Pakarinen,FIN,Loviisa,RW,1991-08-25,/api/v1/people/8476336,Iiro Pakarinen,2
1321,8477498,Darnell,Nurse,CAN,Hamilton,D,1995-02-04,/api/v1/people/8477498,Darnell Nurse,6
1322,8474586,Jordan,Eberle,CAN,Regina,C,1990-05-15,/api/v1/people/8474586,Jordan Eberle,14
1323,8478402,Connor,McDavid,CAN,Richmond Hill,C,1997-01-13,/api/v1/people/8478402,Connor McDavid,56
1324,8479432,Nick,Ellis,USA,Millersville,G,1994-01-18,/api/v1/people/8479432,Nick Ellis,2
1325,8476316,Laurent,Brossoit,CAN,Port Alberni,G,1993-03-23,/api/v1/people/8476316,Laurent Brossoit,4
1326,8475165,Anton,Lander,SWE,Sundsvall,C,1991-04-24,/api/v1/people/8475165,Anton Lander,2
1327,8476949,Joey,Laleggia,CAN,Burnaby,LW,1992-06-24,/api/v1/people/8476949,Joey Laleggia,2
1328,8477851,Jordan,Oesterle,USA,Dearborn Heights,D,1992-06-25,/api/v1/people/8477851,Jordan Oesterle,2
1329,8475842,Sam,Carrick,CAN,Markham,C,1992-02-04,/api/v1/people/8475842,Sam Carrick,2
1330,8476866,Nicolas,Kerdiles,USA,Lewisville,LW,1994-01-11,/api/v1/people/8476866,Nicolas Kerdiles,2
1331,8479368,Max,Jones,USA,Rochester,LW,1998-02-17,/api/v1/people/8479368,Max Jones,18
1332,8479294,Kevin,Boyle,USA,Manalapan,G,1992-05-30,/api/v1/people/8479294,Kevin Boyle,16
1333,8479351,Sam,Steel,CAN,Ardrossan,C,1998-02-03,/api/v1/people/8479351,Sam Steel,4
1334,8476822,Luke,Glendening,USA,Grand Rapids,RW,1989-04-28,/api/v1/people/8476822,Luke Glendening,6
1335,8476430,Tomas,Jurco,SVK,Kosice,LW,1992-12-28,/api/v1/people/8476430,Tomas Jurco,2
1336,8477946,Dylan,Larkin,USA,Waterford,C,1996-07-30,/api/v1/people/8477946,Dylan Larkin,16
1337,8475800,Teemu,Pulkkinen,FIN,Vantaa,LW,1992-01-02,/api/v1/people/8475800,Teemu Pulkkinen,2
1338,8476960,Andreas,Athanasiou,CAN,London,LW,1994-08-06,/api/v1/people/8476960,Andreas Athanasiou,10
1339,8475852,Petr,Mrazek,CZE,Ostrava,G,1992-02-14,/api/v1/people/8475852,Petr Mrazek,18
1340,8477589,Ronalds,Kenins,LVA,Riga,LW,1991-02-28,/api/v1/people/8477589,Ronalds Kenins,2
1341,8477500,Bo,Horvat,CAN,London,C,1995-04-05,/api/v1/people/8477500,Bo Horvat,9
1342,8476452,Tyler,Wotherspoon,CAN,Burnaby,D,1993-03-12,/api/v1/people/8476452,Tyler Wotherspoon,2
1343,8474038,Paul,Byron,CAN,Ottawa,LW,1989-04-27,/api/v1/people/8474038,Paul Byron,12
1344,8475213,Drew,Shore,USA,Denver,C,1991-01-29,/api/v1/people/8475213,Drew Shore,8
1345,8476440,Markus,Granlund,FIN,Oulu,C,1993-04-16,/api/v1/people/8476440,Markus Granlund,18
1346,8477591,Josh,Jooris,CAN,Burlington,RW,1990-07-14,/api/v1/people/8477591,Josh Jooris,2
1347,8471403,Karri,Ramo,FIN,Asikkala,G,1986-07-01,/api/v1/people/8471403,Karri Ramo,2
1348,8475299,Joni,Ortio,FIN,Turku,G,1991-04-16,/api/v1/people/8475299,Joni Ortio,2
1349,8476466,Sven,Baertschi,CHE,Bern,LW,1992-10-05,/api/v1/people/8476466,Sven Baertschi,2
1350,8476967,Brett,Kulak,CAN,Edmonton,D,1994-01-06,/api/v1/people/8476967,Brett Kulak,2
1351,8475833,Bill,Arnold,USA,Boston,C,1992-05-13,/api/v1/people/8475833,Bill Arnold,2
1352,8476890,Patrick,Sieloff,USA,Ann Arbor,D,1994-05-15,/api/v1/people/8476890,Patrick Sieloff,2
1353,8474837,Mark,Cundari,CAN,Toronto,D,1990-04-23,/api/v1/people/8474837,Mark Cundari,2
1354,8475844,Kenny,Agostino,USA,Morristown,LW,1992-04-30,/api/v1/people/8475844,Kenny Agostino,2
1355,8476505,Turner,Elson,CAN,New Westminster,C,1992-09-13,/api/v1/people/8476505,Turner Elson,2
1356,8477913,David,Wolf,DEU,Dusseldorf,LW,1989-09-15,/api/v1/people/8477913,David Wolf,2
1357,8475733,Max,Reinhart,CAN,West Vancouver,C,1992-02-04,/api/v1/people/8475733,Max Reinhart,14
1358,8476950,Ryan,Culkin,CAN,Montreal,D,1993-12-15,/api/v1/people/8476950,Ryan Culkin,2
1359,8477486,Emile,Poirier,CAN,Montreal,LW,1994-12-14,/api/v1/people/8477486,Emile Poirier,2
1360,8477424,Juuse,Saros,FIN,Forssa,G,1995-04-19,/api/v1/people/8477424,Juuse Saros,10
1361,8476970,Andrew,O'Brien,CAN,Hamilton,D,1992-11-21,/api/v1/people/8476970,Andrew O'Brien,2
1362,8477863,Ryan,Faragher,CAN,Thunder Bay,G,1990-07-03,/api/v1/people/8477863,Ryan Faragher,2
1363,8477489,Keegan,Kanzig,CAN,Athabasca,D,1995-02-26,/api/v1/people/8477489,Keegan Kanzig,2
1364,8475361,Jonas,Gustavsson,SWE,Danderyd,G,1984-10-24,/api/v1/people/8475361,Jonas Gustavsson,2
1365,8475157,Landon,Ferraro,CAN,Trail,C,1991-08-08,/api/v1/people/8475157,Landon Ferraro,2
1366,8475876,Zane,McIntyre,USA,Grand Forks,G,1992-08-20,/api/v1/people/8475876,Zane McIntyre,2
1367,8479325,Charlie,McAvoy,USA,Long Beach,D,1997-12-21,/api/v1/people/8479325,Charlie McAvoy,4
1368,8476374,Sean,Kuraly,USA,Dublin,C,1993-01-20,/api/v1/people/8476374,Sean Kuraly,8
1369,8478559,Matthew,O'Connor,CAN,Sault Ste. Marie,G,1992-02-14,/api/v1/people/8478559,Matthew O'Connor,2
1370,8477433,Ben,Harpur,CAN,Hamilton,D,1995-01-12,/api/v1/people/8477433,Ben Harpur,2
1371,8478400,Colin,White,USA,Boston,C,1997-01-30,/api/v1/people/8478400,Colin White,106
1372,8478366,Frank,Vatrano,USA,East Longmeadow,C,1994-03-14,/api/v1/people/8478366,Frank Vatrano,2
1373,8478443,Brandon,Carlo,USA,Colorado Springs,D,1996-11-26,/api/v1/people/8478443,Brandon Carlo,2
1374,8478569,Noel,Acciari,USA,Johnston,C,1991-12-01,/api/v1/people/8478569,Noel Acciari,2
1375,8477956,David,Pastrnak,CZE,Havirov,RW,1996-05-25,/api/v1/people/8477956,David Pastrnak,20
1376,8476476,Joe,Morrow,CAN,Edmonton,D,1992-12-09,/api/v1/people/8476476,Joe Morrow,2
1377,8476279,Jyrki,Jokipakka,FIN,Tampere,D,1991-08-20,/api/v1/people/8476279,Jyrki Jokipakka,2
1378,8474018,Christopher,DiDomenico,CAN,Toronto,LW,1989-02-20,/api/v1/people/8474018,Christopher DiDomenico,2
1379,8478417,Jakob,Forsbacka Karlsson,SWE,Stockholm,C,1996-10-31,/api/v1/people/8478417,Jakob Forsbacka Karlsson,2
1380,8477213,Tim,Schaller,USA,Merrimack,C,1990-11-16,/api/v1/people/8477213,Tim Schaller,4
1381,8476288,Ryan,Dzingel,USA,Wheaton,LW,1992-03-09,/api/v1/people/8476288,Ryan Dzingel,6
1382,8474062,Riley,Nash,CAN,Consort,C,1989-05-09,/api/v1/people/8474062,Riley Nash,28
1383,8476876,Malcolm,Subban,CAN,Toronto,G,1993-12-21,/api/v1/people/8476876,Malcolm Subban,10
1384,8475321,Phil,Varone,CAN,Vaughan,C,1990-12-04,/api/v1/people/8475321,Phil Varone,2
1385,8476891,Matt,Grzelcyk,USA,Charlestown,D,1994-01-05,/api/v1/people/8476891,Matt Grzelcyk,2
1386,8477426,Nick,Paul,CAN,Mississauga,LW,1995-03-20,/api/v1/people/8477426,Nick Paul,2
1387,8474019,Tommy,Cross,USA,Hartford,D,1989-09-12,/api/v1/people/8474019,Tommy Cross,2
1388,8477971,Andreas,Englund,SWE,Stockholm,D,1996-01-21,/api/v1/people/8477971,Andreas Englund,2
1389,8476323,Max,McCormick,USA,De Pere,LW,1992-05-01,/api/v1/people/8476323,Max McCormick,2
1390,8478435,Dan,Vladar,CZE,Prague,G,1997-08-20,/api/v1/people/8478435,Dan Vladar,2
1391,8474152,Scott,Darling,USA,Newport News,G,1988-12-22,/api/v1/people/8474152,Scott Darling,4
1392,8475192,Taylor,Beck,CAN,St. Catharines,LW,1991-05-13,/api/v1/people/8475192,Taylor Beck,2
1393,8477920,Johan,Alm,SWE,Skellefteå,D,1992-01-28,/api/v1/people/8477920,Johan Alm,2
1394,8473921,Joe,Piskula,USA,Antigo,D,1984-07-05,/api/v1/people/8473921,Joe Piskula,2
1395,8475917,Jason,Akeson,CAN,Ottawa,RW,1990-06-03,/api/v1/people/8475917,Jason Akeson,2
1396,8470816,Jay,Rosehill,CAN,Olds,LW,1985-07-16,/api/v1/people/8470816,Jay Rosehill,2
1397,8475723,Petr,Straka,CZE,Plzen,RW,1992-06-15,/api/v1/people/8475723,Petr Straka,2
1398,8477190,Brandon,Alderson,CAN,Oakville,RW,1992-01-22,/api/v1/people/8477190,Brandon Alderson,2
1399,8471186,Yann,Danis,CAN,Lafontaine,G,1981-06-21,/api/v1/people/8471186,Yann Danis,2
1400,8476763,Calvin,Heeter,USA,St. Louis,G,1988-11-02,/api/v1/people/8476763,Calvin Heeter,2
1401,8479482,Michal,Kempny,CZE,Hodonin,D,1990-09-08,/api/v1/people/8479482,Michal Kempny,8
1402,8477951,Nick,Schmaltz,USA,Madison,C,1996-02-23,/api/v1/people/8477951,Nick Schmaltz,4
1403,8478528,Tanner,Kero,USA,Hancock,C,1992-07-24,/api/v1/people/8478528,Tanner Kero,2
1404,8476994,Vinnie,Hinostroza,USA,Chicago,LW,1994-04-03,/api/v1/people/8476994,Vinnie Hinostroza,10
1405,8477401,John,Hayden,USA,Chicago,RW,1995-02-14,/api/v1/people/8477401,John Hayden,2
1406,8478055,Gustav,Forsling,SWE,Linkoping,D,1996-06-12,/api/v1/people/8478055,Gustav Forsling,4
1407,8477929,Dennis,Rasmussen,SWE,Vasteras,C,1990-07-03,/api/v1/people/8477929,Dennis Rasmussen,2
1408,8471301,Jeff,Glass,CAN,Calgary,G,1985-11-19,/api/v1/people/8471301,Jeff Glass,4
1409,8478393,Kyle,Baun,CAN,Toronto,RW,1992-05-04,/api/v1/people/8478393,Kyle Baun,2
1410,8477353,Tyler,Motte,USA,St. Clair,C,1995-03-10,/api/v1/people/8477353,Tyler Motte,4
1411,8477476,Artturi,Lehkonen,FIN,Piikkio,LW,1995-07-04,/api/v1/people/8477476,Artturi Lehkonen,6
1412,8478561,Andreas,Martinsen,NOR,Bærum,LW,1990-06-13,/api/v1/people/8478561,Andreas Martinsen,2
1413,8477402,Pavel,Buchnevich,RUS,Cherepovets,RW,1995-04-17,/api/v1/people/8477402,Pavel Buchnevich,2
1414,8477446,Michael,McCarron,USA,Grosse Pointe,RW,1995-03-07,/api/v1/people/8477446,Michael McCarron,2
1415,8476918,Jimmy,Vesey,USA,Boston,LW,1993-05-26,/api/v1/people/8476918,Jimmy Vesey,14
1416,8475869,Brandon,Davidson,CAN,Taber,D,1991-08-21,/api/v1/people/8475869,Brandon Davidson,2
1417,8469492,Fedor,Tyutin,RUS,Izhevsk,D,1983-07-19,/api/v1/people/8469492,Fedor Tyutin,2
1418,8474130,Corey,Tropp,USA,Grosse Pointe Woods,RW,1989-07-25,/api/v1/people/8474130,Corey Tropp,2
1419,8471348,Nikita,Nikitin,RUS,Omsk,D,1986-06-16,/api/v1/people/8471348,Nikita Nikitin,2
1420,8474774,Dalton,Prout,CAN,Kingsville,D,1990-03-13,/api/v1/people/8474774,Dalton Prout,2
1421,8471371,Mike,Brown,USA,Chicago,RW,1985-06-24,/api/v1/people/8471371,Mike Brown,18
1422,8477227,Eriah,Hayes,USA,La Crescent,RW,1988-07-07,/api/v1/people/8477227,Eriah Hayes,4
1423,8477234,Troy,Grosenick,USA,Brookfield,G,1989-08-27,/api/v1/people/8477234,Troy Grosenick,2
1424,8470626,Loui,Eriksson,SWE,Gothenburg,LW,1985-07-17,/api/v1/people/8470626,Loui Eriksson,6
1425,8476443,Xavier,Ouellet,FRA,Bayonne,D,1993-07-29,/api/v1/people/8476443,Xavier Ouellet,2
1426,8476896,Jake,Paterson,CAN,Mississauga,G,1994-05-03,/api/v1/people/8476896,Jake Paterson,2
1427,8474048,Keith,Aulie,CAN,Rouleau,D,1989-06-11,/api/v1/people/8474048,Keith Aulie,2
1428,8476412,Jordan,Binnington,CAN,Richmond Hill,G,1993-07-11,/api/v1/people/8476412,Jordan Binnington,20
1429,8475671,Matt,Fraser,CAN,Red Deer,RW,1990-05-20,/api/v1/people/8475671,Matt Fraser,2
1430,8476922,Boo,Nieves,USA,Syracuse,C,1994-01-23,/api/v1/people/8476922,Boo Nieves,2
1431,8475789,Jack,Campbell,USA,Port Huron,G,1992-01-09,/api/v1/people/8475789,Jack Campbell,10
1432,8475310,Curtis,McKenzie,CAN,Golden,LW,1991-02-22,/api/v1/people/8475310,Curtis McKenzie,2
1433,8477945,Julius,Honka,FIN,Jyväskylä,D,1995-12-03,/api/v1/people/8477945,Julius Honka,2
1434,8475896,Brendan,Ranford,CAN,Edmonton,LW,1992-05-03,/api/v1/people/8475896,Brendan Ranford,2
1435,8475413,Justin,Dowling,CAN,Calgary,C,1990-10-01,/api/v1/people/8475413,Justin Dowling,2
1436,8477450,Jason,Dickinson,CAN,Georgetown,C,1995-07-04,/api/v1/people/8477450,Jason Dickinson,10
1437,8477931,Tomas,Nosek,CZE,Pardubice,LW,1992-09-01,/api/v1/people/8477931,Tomas Nosek,6
1438,8477983,Maxim,Letunov,RUS,Moscow,C,1996-02-20,/api/v1/people/8477983,Maxim Letunov,2
1439,8475169,Evander,Kane,CAN,Vancouver,LW,1991-08-02,/api/v1/people/8475169,Evander Kane,40
1440,8480263,Dylan,Ferguson,CAN,Lantzville,G,1998-09-20,/api/v1/people/8480263,Dylan Ferguson,2
1441,8477478,William,Carrier,CAN,LaSalle,LW,1994-12-20,/api/v1/people/8477478,William Carrier,2
1442,8477046,Joakim,Ryan,USA,Rumson,D,1993-06-17,/api/v1/people/8477046,Joakim Ryan,6
1443,8479580,Dylan,Gambrell,USA,Bonney Lake,C,1996-08-26,/api/v1/people/8479580,Dylan Gambrell,2
1444,8475750,Jon,Merrill,USA,Oklahoma City,D,1992-02-03,/api/v1/people/8475750,Jon Merrill,2
1445,8480373,Josef,Korenar,,Pelhrimov,G,1998-01-31,/api/v1/people/8480373,Josef Korenar,2
1446,8475841,Tim,Heed,SWE,Gothenburg,D,1991-01-27,/api/v1/people/8475841,Tim Heed,2
1447,8477312,Antoine,Bibeau,CAN,Victoriaville,G,1994-05-01,/api/v1/people/8477312,Antoine Bibeau,2
1448,8476509,Maxime,Lagace,CAN,Saint-Augustin,G,1993-01-12,/api/v1/people/8476509,Maxime Lagace,2
1449,8478434,Keegan,Kolesar,CAN,Brandon,RW,1997-04-08,/api/v1/people/8478434,Keegan Kolesar,2
1450,8476987,Jake,Bischoff,USA,Cambridge,D,1994-07-25,/api/v1/people/8476987,Jake Bischoff,2
1451,8479980,Nicolas,Hague,CAN,Kitchener,D,1998-12-05,/api/v1/people/8479980,Nicolas Hague,2
1452,8476870,Stefan,Matteau,USA,Chicago,C,1994-02-23,/api/v1/people/8476870,Stefan Matteau,2
1453,8480018,Nick,Suzuki,CAN,London,C,1999-08-10,/api/v1/people/8480018,Nick Suzuki,2
1454,8479996,Cody,Glass,CAN,Winnipeg,C,1999-04-01,/api/v1/people/8479996,Cody Glass,4
1455,8476407,Andy,Welinski,USA,Duluth,D,1993-04-27,/api/v1/people/8476407,Andy Welinski,2
1456,8478873,Troy,Terry,USA,Denver,RW,1997-09-10,/api/v1/people/8478873,Troy Terry,6
1457,8477969,Marcus,Pettersson,SWE,Skellefteå,D,1996-05-08,/api/v1/people/8477969,Marcus Pettersson,14
1458,8478491,Jacob,Larsson,SWE,Ljungby,D,1997-04-29,/api/v1/people/8478491,Jacob Larsson,4
1459,8476329,Travis,Boyd,USA,Hopkins,C,1993-09-14,/api/v1/people/8476329,Travis Boyd,2
1460,8478477,Mitchell,Stephens,CAN,Peterborough,C,1997-02-05,/api/v1/people/8478477,Mitchell Stephens,4
1461,8480186,Alexander,Volkov,RUS,Moscow,RW,1997-08-02,/api/v1/people/8480186,Alexander Volkov,2
